,entry_time,exit_time,entry_price,exit_price,result,pnl,pnl_pct,capital_before,capital_after,prob_tp,hold_periods
0,2025-01-06 01:00:00,2025-01-06 01:00:00,102235.6,101468.83300000001,LOSE,-9.499999999999927,-0.9499999999999926,10000.0,9990.5,0.658678,1
1,2025-01-20 01:00:00,2025-01-20 01:00:00,102260.01,103793.91014999998,WIN,12.987649999999872,1.2999999999999872,9990.5,10003.48765,0.6738352,1
2,2025-01-21 01:00:00,2025-01-21 01:00:00,106143.82,105347.74135000001,LOSE,-9.50331326749996,-0.949999999999996,10003.48765,9993.9843367325,0.6645892,1
3,2025-01-28 01:00:00,2025-01-28 01:00:00,101335.52,102855.55279999999,WIN,12.992179637752116,1.2999999999999865,9993.9843367325,10006.976516370252,0.68978554,1
4,2025-02-01 01:00:00,2025-02-01 01:00:00,100635.65,102145.18474999999,WIN,13.009069471281247,1.2999999999999918,10006.976516370252,10019.985585841534,0.61567813,1
5,2025-02-04 01:00:00,2025-02-04 01:00:00,97763.13,99229.57695,WIN,13.025981261593973,1.2999999999999978,10019.985585841534,10033.011567103127,0.6693255,1
6,2025-02-18 01:00:00,2025-02-18 01:00:00,95671.74,94954.20195000002,LOSE,-9.531360988747847,-0.9499999999999877,10033.011567103127,10023.48020611438,0.66450274,1
7,2025-02-27 01:00:00,2025-02-27 01:00:00,84708.58,85979.20869999999,WIN,13.030524267948538,1.2999999999999843,10023.48020611438,10036.510730382328,0.70843893,1
8,2025-02-28 01:00:00,2025-02-28 01:00:00,84349.94,83717.31545000001,LOSE,-9.534685193863131,-0.949999999999992,10036.510730382328,10026.976045188465,0.6902396,1
9,2025-03-01 01:00:00,2025-03-01 01:00:00,86064.53,85419.046025,LOSE,-9.52562724292899,-0.9499999999999948,10026.976045188465,10017.450417945536,0.600907,1
10,2025-03-03 01:00:00,2025-03-03 01:00:00,86220.61,87513.91914999999,WIN,13.022685543329041,1.2999999999999843,10017.450417945536,10030.473103488865,0.89403594,1
11,2025-03-04 01:00:00,2025-03-04 01:00:00,87281.98,88591.20969999999,WIN,13.039615034535483,1.2999999999999958,10030.473103488865,10043.5127185234,0.7623558,1
12,2025-03-05 01:00:00,2025-03-05 01:00:00,90606.01,89926.464925,LOSE,-9.541337082597249,-0.950000000000002,10043.5127185234,10033.971381440802,0.61669004,1
13,2025-03-07 01:00:00,2025-03-07 01:00:00,86801.75,88103.77625,WIN,13.04416279587299,1.2999999999999947,10033.971381440802,10047.015544236676,0.7465001,1
14,2025-03-09 01:00:00,2025-03-09 01:00:00,80734.37,81945.38554999999,WIN,13.061120207507635,1.2999999999999956,10047.015544236676,10060.076664444183,0.80072623,1
15,2025-03-10 01:00:00,2025-03-10 01:00:00,78595.86,79774.79789999999,WIN,13.078099663777309,1.2999999999999872,10060.076664444183,10073.15476410796,0.87052536,1
16,2025-03-11 01:00:00,2025-03-11 01:00:00,82932.99,82310.99257500001,LOSE,-9.569497025902491,-0.9499999999999929,10073.15476410796,10063.585267082057,0.78977174,1
17,2025-03-12 01:00:00,2025-03-12 01:00:00,83680.12,83052.5191,LOSE,-9.560406003727842,-0.9499999999999886,10063.585267082057,10054.02486107833,0.7314569,1
18,2025-03-13 01:00:00,2025-03-13 01:00:00,81115.78,82332.5167,WIN,13.070232319401754,1.2999999999999927,10054.02486107833,10067.095093397731,0.859021,1
19,2025-03-15 01:00:00,2025-03-15 01:00:00,84338.44,83705.9017,LOSE,-9.563740338727847,-0.9500000000000002,10067.095093397731,10057.531353059003,0.61418915,1
20,2025-03-16 01:00:00,2025-03-16 01:00:00,82574.53,83813.14794999998,WIN,13.074790758976524,1.2999999999999823,10057.531353059003,10070.606143817979,0.6960652,1
